customer_id,segment,recency,history_segment,history,mens,womens,zip_code,newbie,channel,p_conversion_if_treated,p_conversion_if_control,predicted_uplift
62835,Mens E-Mail,1,"6) $750 - $1,000",875.31,1,1,Urban,1,Multichannel,0.023358424053924534,0.005511564108588333,0.0178468599453362
55368,Womens E-Mail,11,3) $200 - $350,257.51,0,1,Surburban,0,Multichannel,0.019068723919617576,0.001232867642508033,0.017835856277109544
19371,Mens E-Mail,1,"6) $750 - $1,000",792.58,0,1,Urban,1,Multichannel,0.02285199048790973,0.005021883050361354,0.017830107437548374
55773,Womens E-Mail,1,"6) $750 - $1,000",793.43,0,1,Urban,1,Multichannel,0.02285199048790973,0.005021883050361354,0.017830107437548374
11502,No E-Mail,1,"6) $750 - $1,000",792.6,0,1,Urban,1,Multichannel,0.02285199048790973,0.005021883050361354,0.017830107437548374
24369,Womens E-Mail,1,"6) $750 - $1,000",795.68,0,1,Urban,1,Multichannel,0.02285199048790973,0.005021883050361354,0.017830107437548374
18742,Mens E-Mail,1,1) $0 - $100,78.24,1,0,Rural,0,Phone,0.02584436934961517,0.008034888084650383,0.017809481264964788
52079,No E-Mail,1,"6) $750 - $1,000",897.27,0,1,Surburban,1,Web,0.020322520875244818,0.0025184177636934204,0.0178041031115514
8681,Mens E-Mail,10,3) $200 - $350,265.75,0,1,Surburban,0,Multichannel,0.020098928953422204,0.0022983819836303494,0.017800546969791855
63282,Mens E-Mail,2,"7) $1,000 +",1200.44,0,1,Surburban,1,Multichannel,0.02312238153724488,0.005324013641196683,0.017798367896048196
51618,Mens E-Mail,2,"7) $1,000 +",1201.57,0,1,Surburban,1,Multichannel,0.02312238153724488,0.005324013641196683,0.017798367896048196
58002,Womens E-Mail,2,"7) $1,000 +",1203.57,0,1,Surburban,1,Multichannel,0.02312238153724488,0.005324013641196683,0.017798367896048196
28741,Mens E-Mail,2,"7) $1,000 +",1188.38,0,1,Surburban,1,Multichannel,0.02312238153724488,0.005324013641196683,0.017798367896048196
37593,Womens E-Mail,12,2) $100 - $200,174.4,0,1,Surburban,0,Web,0.01899782683379987,0.0012060520691097008,0.01779177476469017
42354,Mens E-Mail,2,5) $500 - $750,568.1,0,1,Urban,1,Web,0.02252635522043672,0.004737510873784309,0.01778884434665241
41815,No E-Mail,1,"6) $750 - $1,000",962.26,0,1,Urban,1,Multichannel,0.024997036319000205,0.007211403765675854,0.01778563255332435
21831,No E-Mail,1,"6) $750 - $1,000",958.55,0,1,Urban,1,Multichannel,0.024997036319000205,0.007211403765675854,0.01778563255332435
9481,Mens E-Mail,2,"6) $750 - $1,000",929.4,1,0,Surburban,1,Phone,0.027690082926642698,0.009904668732617077,0.01778541419402562
6478,Womens E-Mail,9,4) $350 - $500,429.06,0,1,Urban,0,Multichannel,0.022214805826796243,0.0044308889467424475,0.017783916880053798
26523,Mens E-Mail,3,"6) $750 - $1,000",936.86,1,0,Urban,1,Multichannel,0.02520297866047132,0.00741919166851582,0.0177837869919555
37295,No E-Mail,9,4) $350 - $500,414.53,0,1,Rural,0,Multichannel,0.024502447222554558,0.006719738289139631,0.017782708933414926
40588,No E-Mail,1,5) $500 - $750,576.29,0,1,Rural,1,Phone,0.02544476883198591,0.007667330496024951,0.01777743833596096
24028,No E-Mail,9,2) $100 - $200,178.46,0,1,Surburban,0,Web,0.01895266153878641,0.0011758935289862397,0.01777676800980017
15275,No E-Mail,9,4) $350 - $500,485.55,0,1,Surburban,0,Multichannel,0.02353818283121129,0.005765003030733984,0.017773179800477303
26492,Womens E-Mail,11,3) $200 - $350,261.24,0,1,Surburban,0,Multichannel,0.01906674122865287,0.0012969702066105973,0.01776977102204227
3242,Womens E-Mail,11,3) $200 - $350,260.85,0,1,Surburban,0,Multichannel,0.01906674122865287,0.0012969702066105973,0.01776977102204227
11475,Womens E-Mail,1,5) $500 - $750,544.91,1,1,Urban,1,Multichannel,0.02672990576490033,0.008963732676202768,0.01776617308869756
3618,No E-Mail,1,5) $500 - $750,547.24,1,1,Urban,1,Multichannel,0.02672990576490033,0.008963732676202768,0.01776617308869756
57316,Mens E-Mail,9,"6) $750 - $1,000",777.4,1,0,Urban,1,Multichannel,0.020273512452948474,0.0025153120947298143,0.01775820035821866
43725,No E-Mail,2,5) $500 - $750,554.67,0,1,Urban,1,Web,0.02274546277192413,0.0049943150880073115,0.017751147683916817
19108,Mens E-Mail,9,4) $350 - $500,426.39,0,1,Urban,0,Multichannel,0.021997982420317655,0.0042516258848274814,0.017746356535490174
62309,Mens E-Mail,1,5) $500 - $750,641.43,1,1,Urban,1,Multichannel,0.028182097544578236,0.010436384146098508,0.017745713398479728
60179,Womens E-Mail,10,2) $100 - $200,197.73,0,1,Urban,0,Web,0.019492281494590757,0.001758095473416414,0.017734186021174343
58130,Womens E-Mail,1,"7) $1,000 +",1144.7,1,1,Rural,1,Phone,0.03623509647883598,0.018506612561128687,0.017728483917707292
42199,Womens E-Mail,9,4) $350 - $500,411.83,0,1,Rural,0,Multichannel,0.02444071882749283,0.006719738289139631,0.0177209805383532
39229,Womens E-Mail,4,"7) $1,000 +",1034.62,1,0,Surburban,1,Phone,0.03219443712666731,0.014481371431835697,0.01771306569483161
56067,No E-Mail,4,1) $0 - $100,76.04,0,1,Rural,0,Web,0.021028007481062996,0.003319464718178552,0.017708542762884444
56662,Womens E-Mail,1,3) $200 - $350,219.73,0,1,Surburban,0,Multichannel,0.025478510787684604,0.007773832184342374,0.017704678603342232
41280,Mens E-Mail,10,3) $200 - $350,248.86,0,1,Surburban,0,Multichannel,0.018787898429170825,0.0010847194943598849,0.01770317893481094
1064,Womens E-Mail,1,"6) $750 - $1,000",801.6,1,1,Surburban,1,Web,0.020662078023973754,0.0029631348576887283,0.017698943166285026
806,Mens E-Mail,1,"6) $750 - $1,000",804.15,1,1,Surburban,1,Multichannel,0.019784182679765082,0.0020861685311200466,0.017698014148645035
36414,No E-Mail,1,"6) $750 - $1,000",803.78,1,1,Surburban,1,Multichannel,0.019784182679765082,0.0020861685311200466,0.017698014148645035
40457,Womens E-Mail,1,5) $500 - $750,576.37,0,1,Surburban,1,Multichannel,0.02244302251376571,0.004750296880366937,0.017692725633398774
47249,Womens E-Mail,1,5) $500 - $750,573.98,0,1,Surburban,1,Multichannel,0.02244302251376571,0.004750296880366937,0.017692725633398774
17276,Womens E-Mail,1,5) $500 - $750,577.11,0,1,Surburban,1,Multichannel,0.02244302251376571,0.004750296880366937,0.017692725633398774
19369,No E-Mail,1,5) $500 - $750,576.78,0,1,Surburban,1,Multichannel,0.02244302251376571,0.004750296880366937,0.017692725633398774
29221,No E-Mail,1,5) $500 - $750,577.78,1,1,Surburban,1,Multichannel,0.021599651015553625,0.0039086000508468995,0.017691050964706724
6152,Mens E-Mail,1,5) $500 - $750,574.78,1,1,Surburban,1,Multichannel,0.021599651015553625,0.0039086000508468995,0.017691050964706724
40332,No E-Mail,1,5) $500 - $750,575.44,1,1,Surburban,1,Multichannel,0.021599651015553625,0.0039086000508468995,0.017691050964706724
53954,Mens E-Mail,12,5) $500 - $750,526.09,1,0,Surburban,1,Phone,0.02118034617685452,0.0034902816041840518,0.01769006457267047
5366,Womens E-Mail,1,1) $0 - $100,69.29,1,0,Rural,0,Phone,0.02504128078622829,0.007358208462943206,0.017683072323285084
16720,Womens E-Mail,1,5) $500 - $750,571.5,0,1,Urban,1,Web,0.02287126587234613,0.005189235434614121,0.01768203043773201
5876,Womens E-Mail,1,"7) $1,000 +",1262.17,1,1,Rural,1,Phone,0.035876294769106164,0.01819685981387594,0.017679434955230222
26269,Mens E-Mail,9,3) $200 - $350,201.21,0,1,Surburban,0,Multichannel,0.018751269104079177,0.001074157420766478,0.0176771116833127
63406,Mens E-Mail,2,"6) $750 - $1,000",948.24,0,1,Surburban,1,Web,0.02074426185901899,0.003067296865966276,0.017676964993052716
21524,Mens E-Mail,3,"7) $1,000 +",1041.95,0,1,Rural,1,Phone,0.02963130549384088,0.011956601538237974,0.01767470395560291
26224,No E-Mail,1,5) $500 - $750,531.17,1,1,Surburban,1,Web,0.02077428889096695,0.003105517747137929,0.01766877114382902
43411,No E-Mail,2,"6) $750 - $1,000",801.37,0,1,Urban,1,Multichannel,0.021492104692792925,0.003827965231057239,0.017664139461735687
15512,Mens E-Mail,1,"6) $750 - $1,000",886.15,1,1,Surburban,1,Web,0.020618934591623114,0.0029631348576887283,0.017655799733934385
1230,Mens E-Mail,6,3) $200 - $350,288.62,0,1,Urban,0,Multichannel,0.0204740561406929,0.0028200191623489403,0.01765403697834396
48710,No E-Mail,1,"6) $750 - $1,000",995.95,0,1,Urban,1,Multichannel,0.024997036319000205,0.007349687653480581,0.017647348665519626
39313,Womens E-Mail,1,"6) $750 - $1,000",985.76,0,1,Urban,1,Multichannel,0.024997036319000205,0.007349687653480581,0.017647348665519626
1175,Mens E-Mail,1,"6) $750 - $1,000",982.75,0,1,Urban,1,Multichannel,0.024997036319000205,0.007349687653480581,0.017647348665519626
11425,Womens E-Mail,1,"6) $750 - $1,000",992.33,0,1,Urban,1,Multichannel,0.024997036319000205,0.007349687653480581,0.017647348665519626
1357,Womens E-Mail,1,"6) $750 - $1,000",954.65,1,0,Surburban,1,Multichannel,0.026658492826310564,0.00901727220257624,0.017641220623734324
30954,Mens E-Mail,11,3) $200 - $350,256.62,0,1,Surburban,0,Multichannel,0.01886324446756278,0.001232867642508033,0.01763037682505475
55278,No E-Mail,3,"6) $750 - $1,000",889.66,0,1,Surburban,1,Phone,0.021982639596426802,0.0043542631546016255,0.017628376441825175
25822,No E-Mail,2,"7) $1,000 +",1598.9,0,1,Surburban,1,Multichannel,0.0247522080032631,0.007127836703961257,0.017624371299301844
30855,Mens E-Mail,1,"6) $750 - $1,000",929.64,0,1,Rural,1,Phone,0.02753456665392076,0.009910745483848677,0.017623821170072086
34845,No E-Mail,1,"6) $750 - $1,000",922.76,0,1,Rural,1,Phone,0.02753456665392076,0.009910745483848677,0.017623821170072086
47387,Mens E-Mail,1,"7) $1,000 +",1035.6,0,1,Urban,1,Phone,0.03272765812346679,0.01510401727355307,0.017623640849913722
47411,Mens E-Mail,3,"7) $1,000 +",1198.16,1,0,Surburban,1,Web,0.02510527563592094,0.007483785632442626,0.017621490003478315
34743,Womens E-Mail,10,2) $100 - $200,197.36,0,1,Urban,0,Web,0.019379474623646455,0.001758095473416414,0.01762137915023004
58503,No E-Mail,2,5) $500 - $750,580.63,1,0,Urban,1,Web,0.020085056434319605,0.002471847522093019,0.017613208912226584
24823,Mens E-Mail,6,"7) $1,000 +",1209.49,1,1,Surburban,1,Web,0.025933771550539983,0.00833492353542742,0.017598848015112564
18081,No E-Mail,2,5) $500 - $750,589.68,1,0,Urban,1,Web,0.02014312199812482,0.002544311290208961,0.017598810707915857
43475,Mens E-Mail,2,5) $500 - $750,591.15,1,0,Urban,1,Web,0.02014312199812482,0.002544311290208961,0.017598810707915857
4065,No E-Mail,10,2) $100 - $200,197.85,0,1,Urban,0,Web,0.01935209457870291,0.001758095473416414,0.017593999105286494
21600,No E-Mail,8,2) $100 - $200,170.82,0,1,Surburban,0,Web,0.020711687606487027,0.003123008983373042,0.017588678623113984
39661,No E-Mail,3,"7) $1,000 +",1619.37,1,0,Urban,1,Web,0.02588167304460132,0.008293147960984015,0.017588525083617305
7890,Mens E-Mail,1,"6) $750 - $1,000",933.99,1,0,Surburban,1,Multichannel,0.024468700787475633,0.0068801795185511995,0.017588521268924434
17012,No E-Mail,1,"7) $1,000 +",1055.41,1,1,Rural,1,Phone,0.03706611937542088,0.019480414118072463,0.01758570525734842
28184,No E-Mail,10,3) $200 - $350,257.31,1,0,Rural,0,Multichannel,0.023712561220364924,0.0061300671522754695,0.017582494068089455
7215,Mens E-Mail,2,5) $500 - $750,629.33,0,1,Urban,1,Web,0.0233943686609853,0.005811945988977845,0.017582422672007457
47154,No E-Mail,4,"7) $1,000 +",1013.13,0,1,Urban,1,Phone,0.028854069464999327,0.011278661588151858,0.01757540787684747
45915,Womens E-Mail,4,"6) $750 - $1,000",918.25,1,0,Surburban,1,Phone,0.025874508433077308,0.008300839033816851,0.017573669399260458
56912,Mens E-Mail,2,"7) $1,000 +",1318.4,1,0,Urban,1,Web,0.024578515063299836,0.007005952173956545,0.017572562889343293
42634,Mens E-Mail,1,5) $500 - $750,534.88,1,1,Urban,1,Multichannel,0.026604053901849674,0.009031759887087121,0.017572294014762554
26693,No E-Mail,2,"7) $1,000 +",1140.54,1,1,Surburban,1,Phone,0.030468648679515313,0.012897174865177188,0.017571473814338125
5308,Womens E-Mail,9,5) $500 - $750,536.59,1,0,Surburban,1,Phone,0.01979060731880838,0.002223201798244807,0.017567405520563573
31272,Mens E-Mail,10,3) $200 - $350,264.37,0,1,Surburban,0,Multichannel,0.01986083371532697,0.0022983819836303494,0.01756245173169662
56422,Mens E-Mail,10,3) $200 - $350,265.5,0,1,Surburban,0,Multichannel,0.01986083371532697,0.0022983819836303494,0.01756245173169662
40676,Mens E-Mail,10,3) $200 - $350,265.57,0,1,Surburban,0,Multichannel,0.01986083371532697,0.0022983819836303494,0.01756245173169662
14619,No E-Mail,9,3) $200 - $350,266.73,0,1,Urban,0,Multichannel,0.01932411168059629,0.0017736659405273713,0.017550445740068917
10249,No E-Mail,1,3) $200 - $350,255.78,0,1,Surburban,0,Multichannel,0.02483278656643111,0.00728360360449029,0.01754918296194082
35011,Womens E-Mail,2,5) $500 - $750,527.42,1,0,Urban,1,Web,0.02002222225846155,0.0024759361153936514,0.0175462861430679
51184,Womens E-Mail,1,5) $500 - $750,593.92,0,1,Surburban,1,Web,0.020893786274867397,0.0033605418311244534,0.017533244443742945
29680,No E-Mail,9,"6) $750 - $1,000",950.02,1,0,Urban,1,Web,0.022265548630510664,0.004736865886027493,0.01752868274448317
43171,No E-Mail,10,3) $200 - $350,260.45,1,0,Rural,0,Multichannel,0.02365781524401557,0.0061300671522754695,0.0175277480917401
22765,Mens E-Mail,2,5) $500 - $750,532.95,1,0,Urban,1,Web,0.019998374204440214,0.0024759361153936514,0.017522438089046563
36077,No E-Mail,9,2) $100 - $200,189.0,0,1,Surburban,0,Web,0.01886024257049184,0.0013383650006059797,0.017521877569885862
12114,Mens E-Mail,9,2) $100 - $200,189.23,0,1,Surburban,0,Web,0.01886024257049184,0.0013383650006059797,0.017521877569885862
41124,No E-Mail,8,2) $100 - $200,172.99,0,1,Surburban,0,Web,0.02064287239512107,0.003123008983373042,0.017519863411748028
42458,Womens E-Mail,3,5) $500 - $750,595.47,1,1,Urban,1,Web,0.023508565147471305,0.005988841279973871,0.017519723867497432
7987,No E-Mail,10,3) $200 - $350,251.44,0,1,Surburban,0,Multichannel,0.01859742223869463,0.0010847194943598849,0.017512702744334745
5238,Womens E-Mail,10,3) $200 - $350,250.32,0,1,Surburban,0,Multichannel,0.01859742223869463,0.0010847194943598849,0.017512702744334745
35454,No E-Mail,10,3) $200 - $350,251.19,0,1,Surburban,0,Multichannel,0.01859742223869463,0.0010847194943598849,0.017512702744334745
37118,No E-Mail,1,5) $500 - $750,582.08,0,1,Surburban,1,Multichannel,0.022262299622199447,0.004750296880366937,0.01751200274183251
20685,Womens E-Mail,1,5) $500 - $750,579.9,0,1,Surburban,1,Multichannel,0.022262299622199447,0.004750296880366937,0.01751200274183251
52854,Womens E-Mail,1,5) $500 - $750,581.94,0,1,Surburban,1,Multichannel,0.022262299622199447,0.004750296880366937,0.01751200274183251
29972,Womens E-Mail,1,"7) $1,000 +",1060.3,1,1,Rural,1,Phone,0.03698775714601546,0.019480414118072463,0.017507343027942997
20347,Womens E-Mail,4,"7) $1,000 +",1131.59,0,1,Surburban,1,Phone,0.02702399175914516,0.009518505615090997,0.017505486144054165
61899,Womens E-Mail,3,"7) $1,000 +",1187.06,1,0,Surburban,1,Web,0.02510527563592094,0.007602833251490244,0.017502442384430696
6385,Womens E-Mail,1,"6) $750 - $1,000",882.24,1,1,Surburban,1,Web,0.020462216577074543,0.0029631348576887283,0.017499081719385814
22280,Mens E-Mail,1,"7) $1,000 +",1386.54,0,1,Rural,1,Phone,0.03151962191998764,0.014020674309509344,0.017498947610478294
10367,No E-Mail,10,5) $500 - $750,537.03,1,0,Surburban,1,Phone,0.01980475686578932,0.002306766999174896,0.01749798986661442
52297,No E-Mail,10,5) $500 - $750,534.4,1,0,Surburban,1,Phone,0.01980475686578932,0.002306766999174896,0.01749798986661442
5916,Mens E-Mail,2,"6) $750 - $1,000",822.76,1,1,Urban,1,Multichannel,0.021766502157218457,0.00426914498589315,0.017497357171325306
60078,Mens E-Mail,2,"6) $750 - $1,000",823.96,1,1,Urban,1,Multichannel,0.021766502157218457,0.00426914498589315,0.017497357171325306
32901,Womens E-Mail,2,"6) $750 - $1,000",824.7,1,1,Urban,1,Multichannel,0.021766502157218457,0.00426914498589315,0.017497357171325306
15084,Womens E-Mail,1,5) $500 - $750,514.57,1,1,Surburban,1,Multichannel,0.021680550342561757,0.0041859645546154746,0.01749458578794628
35102,No E-Mail,1,4) $350 - $500,497.34,1,1,Surburban,0,Multichannel,0.031720402165987635,0.014228793588177545,0.01749160857781009
57739,Womens E-Mail,11,3) $200 - $350,288.59,0,1,Surburban,0,Multichannel,0.01887263626070088,0.0013819949482889215,0.01749064131241196
38162,No E-Mail,10,2) $100 - $200,169.35,0,1,Surburban,0,Phone,0.019403836389622005,0.0019234337138893508,0.017480402675732656
42131,Mens E-Mail,2,5) $500 - $750,605.1,1,1,Surburban,1,Web,0.020655277599884912,0.0031788276772324155,0.017476449922652498
11910,Womens E-Mail,2,5) $500 - $750,605.11,1,1,Surburban,1,Web,0.020655277599884912,0.0031788276772324155,0.017476449922652498
18529,No E-Mail,3,1) $0 - $100,30.74,1,0,Rural,1,Phone,0.018428162657786674,0.0009533953815601676,0.017474767276226506
36297,Womens E-Mail,2,5) $500 - $750,575.21,0,1,Surburban,1,Phone,0.0208384913378032,0.0033700815162263607,0.01746840982157684
8084,No E-Mail,3,"7) $1,000 +",1397.38,1,0,Urban,1,Web,0.02557213530935064,0.008105647960984017,0.017466487348366623
7433,Mens E-Mail,10,3) $200 - $350,275.96,1,1,Rural,0,Multichannel,0.02400632691589996,0.006540758161317246,0.017465568754582717
48827,Mens E-Mail,1,"6) $750 - $1,000",941.76,1,0,Surburban,1,Web,0.023803812508938704,0.00634206127841754,0.017461751230521162
35554,Mens E-Mail,1,"6) $750 - $1,000",869.52,1,1,Urban,1,Multichannel,0.022972696921344883,0.005511564108588333,0.01746113281275655
54819,Mens E-Mail,1,"6) $750 - $1,000",869.54,1,1,Urban,1,Multichannel,0.022972696921344883,0.005511564108588333,0.01746113281275655
23363,Mens E-Mail,1,"6) $750 - $1,000",860.11,1,1,Urban,1,Multichannel,0.022972696921344883,0.005511564108588333,0.01746113281275655
11868,Mens E-Mail,1,5) $500 - $750,623.59,1,1,Urban,1,Multichannel,0.02873063000422132,0.011270430673041763,0.01746019933117956
31680,Mens E-Mail,1,5) $500 - $750,622.16,1,1,Urban,1,Multichannel,0.02873063000422132,0.011270430673041763,0.01746019933117956
58187,Womens E-Mail,1,5) $500 - $750,536.65,1,1,Surburban,1,Web,0.019832699374076224,0.0023809895454578317,0.017451709828618392
22548,Womens E-Mail,1,5) $500 - $750,541.45,1,1,Surburban,1,Web,0.019832699374076224,0.0023809895454578317,0.017451709828618392
20660,No E-Mail,1,5) $500 - $750,536.81,1,1,Surburban,1,Web,0.019832699374076224,0.0023809895454578317,0.017451709828618392
44486,Mens E-Mail,1,5) $500 - $750,541.08,1,1,Surburban,1,Web,0.019832699374076224,0.0023809895454578317,0.017451709828618392
39338,No E-Mail,2,"7) $1,000 +",1341.79,1,0,Urban,1,Web,0.024578515063299836,0.007128126793545848,0.017450388269753987
33306,Womens E-Mail,2,"7) $1,000 +",1496.11,0,1,Surburban,1,Multichannel,0.024575737415027804,0.007127836703961257,0.017447900711066548
14361,Mens E-Mail,2,"7) $1,000 +",1493.6,0,1,Surburban,1,Multichannel,0.024575737415027804,0.007127836703961257,0.017447900711066548
56073,Womens E-Mail,2,"7) $1,000 +",1440.51,0,1,Surburban,1,Multichannel,0.024575737415027804,0.007127836703961257,0.017447900711066548
33082,Womens E-Mail,1,5) $500 - $750,626.99,0,1,Surburban,1,Phone,0.022212555395312375,0.004769671929914884,0.01744288346539749
4301,Womens E-Mail,2,5) $500 - $750,707.74,1,1,Urban,1,Web,0.024940622839478187,0.007498151320284553,0.017442471519193634
38029,Mens E-Mail,1,5) $500 - $750,580.7,0,1,Surburban,1,Web,0.020801620085131575,0.0033605418311244534,0.017441078254007123
4841,Womens E-Mail,1,"6) $750 - $1,000",847.95,1,1,Urban,1,Multichannel,0.022888733211077632,0.005450588498832234,0.017438144712245397
45255,No E-Mail,1,5) $500 - $750,562.16,0,1,Urban,1,Web,0.022600327607738998,0.005189235434614121,0.01741109217312488
52061,Womens E-Mail,1,5) $500 - $750,556.99,0,1,Urban,1,Web,0.022600327607738998,0.005189235434614121,0.01741109217312488
20470,No E-Mail,1,5) $500 - $750,504.62,1,1,Surburban,1,Multichannel,0.021694091914937975,0.004283576619969475,0.0174105152949685
7291,No E-Mail,9,2) $100 - $200,170.98,0,1,Surburban,0,Phone,0.01951062537481059,0.002103884586056082,0.017406740788754507
19979,Mens E-Mail,1,"6) $750 - $1,000",811.73,0,1,Urban,1,Web,0.022212044068990296,0.004815587760453551,0.017396456308536746
35019,Womens E-Mail,2,"6) $750 - $1,000",750.01,1,1,Urban,1,Web,0.02171977933926888,0.004329160268126724,0.017390619071142154
44515,No E-Mail,8,3) $200 - $350,286.11,0,1,Urban,0,Multichannel,0.01945488083124679,0.002064924888195313,0.01738995594305148
34011,Mens E-Mail,4,1) $0 - $100,72.27,0,1,Rural,0,Web,0.02010983158367209,0.00273267934354794,0.01737715224012415
5259,Womens E-Mail,5,4) $350 - $500,493.23,1,1,Surburban,0,Multichannel,0.026872410019459534,0.009497004235483657,0.017375405783975877
60872,Womens E-Mail,7,2) $100 - $200,171.61,0,1,Surburban,0,Web,0.019920918591375555,0.0025474631492019536,0.017373455442173603
62081,Womens E-Mail,1,"6) $750 - $1,000",806.22,1,1,Surburban,1,Multichannel,0.019459357854940258,0.0020861685311200466,0.01737318932382021
618,Womens E-Mail,1,"6) $750 - $1,000",806.91,1,1,Surburban,1,Multichannel,0.019459357854940258,0.0020861685311200466,0.01737318932382021
47147,Womens E-Mail,9,"7) $1,000 +",1188.05,0,1,Surburban,1,Web,0.021649669189420857,0.004277944794943279,0.017371724394477577
20553,No E-Mail,2,5) $500 - $750,578.57,1,1,Surburban,1,Web,0.01986838861780139,0.0024967805639958657,0.017371608053805526
40012,No E-Mail,1,5) $500 - $750,516.54,1,1,Surburban,1,Multichannel,0.021547217009228424,0.0041859645546154746,0.01736125245461295
5820,No E-Mail,9,2) $100 - $200,183.38,0,1,Surburban,0,Web,0.018930780217517314,0.0015713450390962174,0.017359435178421097
16237,Mens E-Mail,9,2) $100 - $200,184.21,0,1,Surburban,0,Web,0.018930780217517314,0.0015713450390962174,0.017359435178421097
59966,Womens E-Mail,9,2) $100 - $200,184.63,0,1,Surburban,0,Web,0.018930780217517314,0.0015713450390962174,0.017359435178421097
27210,Womens E-Mail,2,5) $500 - $750,532.8,1,0,Rural,1,Phone,0.024557637506720225,0.007200054113319163,0.01735758339340106
57514,Mens E-Mail,3,"6) $750 - $1,000",821.85,1,0,Rural,1,Web,0.023878791175929996,0.006523537095760601,0.017355254080169396
25431,Womens E-Mail,1,"7) $1,000 +",1604.43,0,1,Rural,1,Phone,0.03171308735116714,0.014359987204599188,0.01735310014656795
40011,Mens E-Mail,1,5) $500 - $750,646.28,1,1,Urban,1,Multichannel,0.02727362438735248,0.009923563633277992,0.017350060754074487
40269,Mens E-Mail,1,5) $500 - $750,549.71,0,1,Surburban,1,Web,0.020707715447758,0.0033605418311244534,0.017347173616633547
38499,No E-Mail,1,5) $500 - $750,551.62,0,1,Surburban,1,Web,0.020707715447758,0.0033605418311244534,0.017347173616633547
35747,No E-Mail,1,5) $500 - $750,562.87,0,1,Surburban,1,Web,0.020707715447758,0.0033605418311244534,0.017347173616633547
36376,Mens E-Mail,1,5) $500 - $750,560.41,0,1,Surburban,1,Web,0.020707715447758,0.0033605418311244534,0.017347173616633547
29761,Mens E-Mail,1,5) $500 - $750,551.63,0,1,Surburban,1,Web,0.020707715447758,0.0033605418311244534,0.017347173616633547
8778,No E-Mail,9,3) $200 - $350,285.41,1,0,Urban,0,Multichannel,0.019290944141202054,0.0019522231949241314,0.017338720946277923
25231,No E-Mail,1,3) $200 - $350,238.52,1,1,Surburban,0,Multichannel,0.023293869300458656,0.005955813720537355,0.0173380555799213
31414,No E-Mail,2,"6) $750 - $1,000",770.42,1,1,Urban,1,Web,0.02171977933926888,0.004390135877882822,0.017329643461386057
16464,Womens E-Mail,2,"6) $750 - $1,000",757.97,1,1,Urban,1,Web,0.02171977933926888,0.004390135877882822,0.017329643461386057
24980,Mens E-Mail,2,"6) $750 - $1,000",771.38,1,1,Urban,1,Web,0.02171977933926888,0.004390135877882822,0.017329643461386057
50999,Mens E-Mail,2,"6) $750 - $1,000",761.74,1,1,Urban,1,Web,0.02171977933926888,0.004390135877882822,0.017329643461386057
10071,Mens E-Mail,1,"6) $750 - $1,000",820.97,1,0,Urban,1,Web,0.022600926935156796,0.005272142328783507,0.017328784606373288
17532,No E-Mail,1,"6) $750 - $1,000",831.66,1,0,Urban,1,Web,0.022600926935156796,0.005272142328783507,0.017328784606373288
61008,Womens E-Mail,1,"6) $750 - $1,000",832.86,1,0,Urban,1,Web,0.022600926935156796,0.005272142328783507,0.017328784606373288
1088,Womens E-Mail,1,"6) $750 - $1,000",828.72,1,0,Urban,1,Web,0.022600926935156796,0.005272142328783507,0.017328784606373288
54991,Womens E-Mail,2,5) $500 - $750,635.05,0,1,Urban,1,Web,0.02264576610397925,0.00531897953793912,0.017326786566040128
26976,Womens E-Mail,10,2) $100 - $200,168.41,0,1,Urban,0,Web,0.018128569103462992,0.0008052160813800742,0.01732335302208292
58510,Womens E-Mail,3,"6) $750 - $1,000",882.17,1,0,Surburban,1,Phone,0.02509995077715821,0.007778875878686589,0.01732107489847162
18193,Womens E-Mail,8,4) $350 - $500,495.39,0,1,Surburban,0,Multichannel,0.024747300302347165,0.007431281843386698,0.017316018458960466
24615,Womens E-Mail,2,"6) $750 - $1,000",841.45,1,1,Urban,1,Multichannel,0.021581625408384344,0.00426914498589315,0.017312480422491193
32549,Womens E-Mail,2,"6) $750 - $1,000",831.67,1,1,Urban,1,Multichannel,0.021581625408384344,0.00426914498589315,0.017312480422491193
44452,Mens E-Mail,1,5) $500 - $750,541.42,1,0,Rural,1,Phone,0.02669981840351957,0.00938847920637179,0.01731133919714778
39608,Mens E-Mail,9,4) $350 - $500,393.61,0,1,Rural,0,Multichannel,0.025695429085464735,0.008391994658074952,0.017303434427389783
39476,No E-Mail,3,"6) $750 - $1,000",771.98,1,1,Urban,1,Multichannel,0.021280434889632365,0.003978221257896582,0.017302213631735782
34380,Womens E-Mail,9,2) $100 - $200,173.15,0,1,Surburban,0,Phone,0.019405567960171743,0.002103884586056082,0.01730168337411566
4071,Mens E-Mail,10,5) $500 - $750,529.26,1,0,Rural,1,Phone,0.022061396699938805,0.00476354576555134,0.017297850934387467
32508,No E-Mail,3,"7) $1,000 +",1586.16,1,0,Urban,1,Web,0.025582022084740936,0.008293147960984015,0.01728887412375692
47295,Womens E-Mail,9,2) $100 - $200,186.81,0,1,Surburban,0,Web,0.01886024257049184,0.0015713696179780424,0.017288872952513797
38959,No E-Mail,9,2) $100 - $200,186.61,0,1,Surburban,0,Web,0.01886024257049184,0.0015713696179780424,0.017288872952513797
